DATE,TICKER,COMNAM,PRIMEXCH,PRC,VOL,SHROUT,CFACPR,CFACSHR,SPRTRN
20140529,JPM,JPMORGAN CHASE & CO,N,55.72,11741707,3785092,1,1,0.005367
20140530,JPM,JPMORGAN CHASE & CO,N,55.57,11991312,3784713,1,1,0.001844
20140602,JPM,JPMORGAN CHASE & CO,N,55.35,9440042,3784713,1,1,0.000728
20140603,JPM,JPMORGAN CHASE & CO,N,55.6,9132297,3784713,1,1,-0.000379
20140604,JPM,JPMORGAN CHASE & CO,N,55.68,9728053,3784713,1,1,0.001892
20140605,JPM,JPMORGAN CHASE & CO,N,56.63,16804644,3784713,1,1,0.006525
20140606,JPM,JPMORGAN CHASE & CO,N,56.97,15399844,3784713,1,1,0.004628
20140609,JPM,JPMORGAN CHASE & CO,N,57.42,12000038,3784713,1,1,0.000939
20140610,JPM,JPMORGAN CHASE & CO,N,57.9,11609169,3784713,1,1,-0.000246
20140611,JPM,JPMORGAN CHASE & CO,N,57.27,14232171,3784713,1,1,-0.003537
20140612,JPM,JPMORGAN CHASE & CO,N,57.04,11677911,3784713,1,1,-0.007089
20140613,JPM,JPMORGAN CHASE & CO,N,57.04,12044435,3784713,1,1,0.003135
20140616,JPM,JPMORGAN CHASE & CO,N,56.87,11199075,3784713,1,1,0.000837
20140617,JPM,JPMORGAN CHASE & CO,N,57.42,11200522,3784713,1,1,0.002173
20140618,JPM,JPMORGAN CHASE & CO,N,57.78,13737143,3784713,1,1,0.007719
20140619,JPM,JPMORGAN CHASE & CO,N,57.3,11624383,3784713,1,1,0.001277
20140620,JPM,JPMORGAN CHASE & CO,N,57.55,17126425,3784713,1,1,0.00173
20140623,JPM,JPMORGAN CHASE & CO,N,58.19,16009479,3784713,1,1,-0.000132
20140624,JPM,JPMORGAN CHASE & CO,N,57.42,12323320,3784713,1,1,-0.006435
20140625,JPM,JPMORGAN CHASE & CO,N,57.53,14843900,3784713,1,1,0.004897
20140626,JPM,JPMORGAN CHASE & CO,N,57.39,11854621,3784713,1,1,-0.001179
20140627,JPM,JPMORGAN CHASE & CO,N,57.53,10178566,3784713,1,1,0.001911
20140630,JPM,JPMORGAN CHASE & CO,N,57.62,11549859,3784713,1,1,-0.000372
20140701,JPM,JPMORGAN CHASE & CO,N,57.57,14472160,3784713,1,1,0.006678
20140702,JPM,JPMORGAN CHASE & CO,N,56.97,19199260,3784713,1,1,0.000659
20140703,JPM,JPMORGAN CHASE & CO,N,57.05,12599842,3784713,1,1,0.00548
20140707,JPM,JPMORGAN CHASE & CO,N,56.67,13918743,3784713,1,1,-0.003924
20140708,JPM,JPMORGAN CHASE & CO,N,55.76,18345729,3784713,1,1,-0.007049
20140709,JPM,JPMORGAN CHASE & CO,N,56.02,10914251,3784713,1,1,0.004644
20140710,JPM,JPMORGAN CHASE & CO,N,55.56,12436589,3784713,1,1,-0.004131
20140711,JPM,JPMORGAN CHASE & CO,N,55.8,10236860,3784713,1,1,0.001471
20140714,JPM,JPMORGAN CHASE & CO,N,56.29,14011991,3784713,1,1,0.004844
20140715,JPM,JPMORGAN CHASE & CO,N,58.27,36219126,3784713,1,1,-0.001932
20140716,JPM,JPMORGAN CHASE & CO,N,58.71,20515604,3784713,1,1,0.004201
20140717,JPM,JPMORGAN CHASE & CO,N,57.86,17015955,3784713,1,1,-0.011834
20140718,JPM,JPMORGAN CHASE & CO,N,58.23,12803917,3784713,1,1,0.010265
20140721,JPM,JPMORGAN CHASE & CO,N,58.24,9148506,3784713,1,1,-0.00232
20140722,JPM,JPMORGAN CHASE & CO,N,58.67,10376795,3784713,1,1,0.005016
20140723,JPM,JPMORGAN CHASE & CO,N,59,11122085,3784713,1,1,0.001754
20140724,JPM,JPMORGAN CHASE & CO,N,59.17,9844323,3784713,1,1,0.000488
20140725,JPM,JPMORGAN CHASE & CO,N,59.01,10500572,3784713,1,1,-0.004849
20140728,JPM,JPMORGAN CHASE & CO,N,59.19,12383894,3784713,1,1,0.000288
20140729,JPM,JPMORGAN CHASE & CO,N,58.64,13498827,3784713,1,1,-0.004528
20140730,JPM,JPMORGAN CHASE & CO,N,58.91,11821992,3784713,1,1,0.000061
20140731,JPM,JPMORGAN CHASE & CO,N,57.67,15958788,3784713,1,1,-0.019999
20140801,JPM,JPMORGAN CHASE & CO,N,56.48,23916665,3784713,1,1,-0.002859
20140804,JPM,JPMORGAN CHASE & CO,N,56.65,13547228,3784713,1,1,0.007189
20140805,JPM,JPMORGAN CHASE & CO,N,56.06,16863698,3784713,1,1,-0.009685
20140806,JPM,JPMORGAN CHASE & CO,N,56.23,12192567,3784713,1,1,0.000016
20140807,JPM,JPMORGAN CHASE & CO,N,55.91,11743838,3784713,1,1,-0.005557
20140808,JPM,JPMORGAN CHASE & CO,N,56.34,12213225,3784713,1,1,0.011531
20140811,JPM,JPMORGAN CHASE & CO,N,56.32,9066796,3784713,1,1,0.002759
20140812,JPM,JPMORGAN CHASE & CO,N,56.35,11290657,3784713,1,1,-0.001637
20140813,JPM,JPMORGAN CHASE & CO,N,56.72,7019479,3784713,1,1,0.006707
20140814,JPM,JPMORGAN CHASE & CO,N,56.98,8275920,3784713,1,1,0.004346
20140815,JPM,JPMORGAN CHASE & CO,N,56.75,12727664,3784713,1,1,-0.000061
20140818,JPM,JPMORGAN CHASE & CO,N,57.23,8881423,3784713,1,1,0.008532
20140819,JPM,JPMORGAN CHASE & CO,N,57.56,9040484,3784713,1,1,0.005001
20140820,JPM,JPMORGAN CHASE & CO,N,57.64,8121363,3784713,1,1,0.002478
20140821,JPM,JPMORGAN CHASE & CO,N,58.5,12745499,3784713,1,1,0.00295
20140822,JPM,JPMORGAN CHASE & CO,N,58.49,10228569,3784713,1,1,-0.001993
20140825,JPM,JPMORGAN CHASE & CO,N,59.34,13996764,3784713,1,1,0.004788
20140826,JPM,JPMORGAN CHASE & CO,N,59.74,10281087,3784713,1,1,0.001051
20140827,JPM,JPMORGAN CHASE & CO,N,59.59,11410860,3784713,1,1,0.00005
20140828,JPM,JPMORGAN CHASE & CO,N,59.16,9096101,3784713,1,1,-0.00169
20140829,JPM,JPMORGAN CHASE & CO,N,59.45,8903530,3761281,1,1,0.00332
20140902,JPM,JPMORGAN CHASE & CO,N,59.67,8678222,3761281,1,1,-0.000544
20140903,JPM,JPMORGAN CHASE & CO,N,59.7,11792109,3761281,1,1,-0.000779
20140904,JPM,JPMORGAN CHASE & CO,N,59.71,9811903,3761281,1,1,-0.001534
20140905,JPM,JPMORGAN CHASE & CO,N,59.91,9600894,3761281,1,1,0.005036
20140908,JPM,JPMORGAN CHASE & CO,N,59.89,8090047,3761281,1,1,-0.003073
20140909,JPM,JPMORGAN CHASE & CO,N,59.06,14868683,3761281,1,1,-0.006545
20140910,JPM,JPMORGAN CHASE & CO,N,59.22,9157691,3761281,1,1,0.003646
20140911,JPM,JPMORGAN CHASE & CO,N,59.76,11468573,3761281,1,1,0.000882
20140912,JPM,JPMORGAN CHASE & CO,N,60.03,14373722,3761281,1,1,-0.005963
20140915,JPM,JPMORGAN CHASE & CO,N,59.94,10685630,3761281,1,1,-0.00071
20140916,JPM,JPMORGAN CHASE & CO,N,59.99,10950516,3761281,1,1,0.007484
20140917,JPM,JPMORGAN CHASE & CO,N,60.31,15092042,3761281,1,1,0.001296
20140918,JPM,JPMORGAN CHASE & CO,N,61.32,16973697,3761281,1,1,0.004891
20140919,JPM,JPMORGAN CHASE & CO,N,61.11,18740479,3761281,1,1,-0.000477
20140922,JPM,JPMORGAN CHASE & CO,N,60.91,13225164,3761281,1,1,-0.008013
20140923,JPM,JPMORGAN CHASE & CO,N,60.94,14335620,3761281,1,1,-0.005776
20140924,JPM,JPMORGAN CHASE & CO,N,61.63,13728243,3761281,1,1,0.007832
20140925,JPM,JPMORGAN CHASE & CO,N,60.15,16346724,3761281,1,1,-0.016169
20140926,JPM,JPMORGAN CHASE & CO,N,60.56,11948887,3761281,1,1,0.008576
20140929,JPM,JPMORGAN CHASE & CO,N,60.33,10694938,3761281,1,1,-0.002547
20140930,JPM,JPMORGAN CHASE & CO,N,60.24,14384783,3761281,1,1,-0.002786
20141001,JPM,JPMORGAN CHASE & CO,N,59.77,18995987,3761281,1,1,-0.013249
20141002,JPM,JPMORGAN CHASE & CO,N,58.84,24561606,3761281,1,1,0.000005
20141003,JPM,JPMORGAN CHASE & CO,N,60.3,18321078,3761281,1,1,0.011166
20141006,JPM,JPMORGAN CHASE & CO,N,60.18,11578147,3761281,1,1,-0.001565
20141007,JPM,JPMORGAN CHASE & CO,N,59.27,14542010,3761281,1,1,-0.015126
20141008,JPM,JPMORGAN CHASE & CO,N,60.4,15834553,3761281,1,1,0.017462
20141009,JPM,JPMORGAN CHASE & CO,N,59.08,19191404,3761281,1,1,-0.020661
20141010,JPM,JPMORGAN CHASE & CO,N,58.52,16690858,3761281,1,1,-0.011451
20141013,JPM,JPMORGAN CHASE & CO,N,58.16,17169312,3761281,1,1,-0.016468
20141014,JPM,JPMORGAN CHASE & CO,N,57.99,29096840,3761281,1,1,0.001579
20141015,JPM,JPMORGAN CHASE & CO,N,55.53,37866911,3761281,1,1,-0.0081
20141016,JPM,JPMORGAN CHASE & CO,N,55.08,31970014,3761281,1,1,0.000145
20141017,JPM,JPMORGAN CHASE & CO,N,56.2,20183543,3761281,1,1,0.012884
20141020,JPM,JPMORGAN CHASE & CO,N,56.63,10808475,3761281,1,1,0.009143
20141021,JPM,JPMORGAN CHASE & CO,N,57.93,14020373,3761281,1,1,0.019574
20141022,JPM,JPMORGAN CHASE & CO,N,57.45,13750741,3761281,1,1,-0.007299
20141023,JPM,JPMORGAN CHASE & CO,N,58.06,12641874,3761281,1,1,0.012303
20141024,JPM,JPMORGAN CHASE & CO,N,58.74,13757981,3761281,1,1,0.007053
20141027,JPM,JPMORGAN CHASE & CO,N,58.64,11087209,3761281,1,1,-0.001502
20141028,JPM,JPMORGAN CHASE & CO,N,59.63,13625017,3761281,1,1,0.011939
20141029,JPM,JPMORGAN CHASE & CO,N,59.29,16715852,3761281,1,1,-0.001385
20141030,JPM,JPMORGAN CHASE & CO,N,59.39,14709756,3761281,1,1,0.00623
20141031,JPM,JPMORGAN CHASE & CO,N,60.48,18351059,3761281,1,1,0.011731
20141103,JPM,JPMORGAN CHASE & CO,N,60.88,11854189,3761281,1,1,-0.000119
20141104,JPM,JPMORGAN CHASE & CO,N,60.25,15295771,3761281,1,1,-0.00283
20141105,JPM,JPMORGAN CHASE & CO,N,61.15,14063812,3761281,1,1,0.005701
20141106,JPM,JPMORGAN CHASE & CO,N,61.23,10421612,3761281,1,1,0.003776
20141107,JPM,JPMORGAN CHASE & CO,N,61.47,12384620,3761281,1,1,0.00035
20141110,JPM,JPMORGAN CHASE & CO,N,61.93,10800981,3761281,1,1,0.00312
20141111,JPM,JPMORGAN CHASE & CO,N,61.37,12539830,3761281,1,1,0.000697
20141112,JPM,JPMORGAN CHASE & CO,N,60.56,17219648,3761281,1,1,-0.000701
20141113,JPM,JPMORGAN CHASE & CO,N,60.23,12240366,3761281,1,1,0.00053
20141114,JPM,JPMORGAN CHASE & CO,N,60.28,6803396,3761281,1,1,0.00024
20141117,JPM,JPMORGAN CHASE & CO,N,60.38,9017649,3761281,1,1,0.000735
20141118,JPM,JPMORGAN CHASE & CO,N,60.53,8899839,3761281,1,1,0.005134
20141119,JPM,JPMORGAN CHASE & CO,N,60.6,9210079,3761281,1,1,-0.001501
20141120,JPM,JPMORGAN CHASE & CO,N,60.12,10917299,3761281,1,1,0.001967
20141121,JPM,JPMORGAN CHASE & CO,N,60.45,12340450,3761281,1,1,0.005237
20141124,JPM,JPMORGAN CHASE & CO,N,60.96,8335037,3761281,1,1,0.002864
20141125,JPM,JPMORGAN CHASE & CO,N,60.3,14802617,3761281,1,1,-0.00115
20141126,JPM,JPMORGAN CHASE & CO,N,60.34,7628731,3761281,1,1,0.002806
20141128,JPM,JPMORGAN CHASE & CO,N,60.16,6759646,3738189,1,1,-0.002542
20141201,JPM,JPMORGAN CHASE & CO,N,60,12771602,3738189,1,1,-0.006829
20141202,JPM,JPMORGAN CHASE & CO,N,61.08,12546594,3738189,1,1,0.006384
20141203,JPM,JPMORGAN CHASE & CO,N,61.54,12115506,3738189,1,1,0.003765
20141204,JPM,JPMORGAN CHASE & CO,N,61.38,11542085,3738189,1,1,-0.001162
20141205,JPM,JPMORGAN CHASE & CO,N,62.7,20071134,3738189,1,1,0.001665
20141208,JPM,JPMORGAN CHASE & CO,N,62.67,15535482,3738189,1,1,-0.007257
20141209,JPM,JPMORGAN CHASE & CO,N,62.45,19676435,3738189,1,1,-0.000238
20141210,JPM,JPMORGAN CHASE & CO,N,60.68,29620579,3738189,1,1,-0.016351
20141211,JPM,JPMORGAN CHASE & CO,N,61.14,16886249,3738189,1,1,0.004536
20141212,JPM,JPMORGAN CHASE & CO,N,60.04,17405430,3738189,1,1,-0.016214
20141215,JPM,JPMORGAN CHASE & CO,N,59.16,19209927,3738189,1,1,-0.006343
20141216,JPM,JPMORGAN CHASE & CO,N,58.43,20709745,3738189,1,1,-0.008489
20141217,JPM,JPMORGAN CHASE & CO,N,59.77,17856440,3738189,1,1,0.020352
20141218,JPM,JPMORGAN CHASE & CO,N,61.48,18173357,3738189,1,1,0.024015
20141219,JPM,JPMORGAN CHASE & CO,N,61.93,22756410,3738189,1,1,0.00457
20141222,JPM,JPMORGAN CHASE & CO,N,61.94,17073371,3738189,1,1,0.00381
20141223,JPM,JPMORGAN CHASE & CO,N,62.48,13552615,3738189,1,1,0.001746
20141224,JPM,JPMORGAN CHASE & CO,N,62.48,7419342,3738189,1,1,-0.000139
20141226,JPM,JPMORGAN CHASE & CO,N,62.55,6086519,3738189,1,1,0.00331
20141229,JPM,JPMORGAN CHASE & CO,N,62.96,10601197,3738189,1,1,0.000862
20141230,JPM,JPMORGAN CHASE & CO,N,63.15,7518059,3738189,1,1,-0.004889
20141231,JPM,JPMORGAN CHASE & CO,N,62.58,18529419,3738189,1,1,-0.010311
20150102,JPM,JPMORGAN CHASE & CO,N,62.49,12599991,3738189,1,1,-0.00034
20150105,JPM,JPMORGAN CHASE & CO,N,60.55,20100577,3738189,1,1,-0.018278
20150106,JPM,JPMORGAN CHASE & CO,N,58.98,29074111,3738189,1,1,-0.008893
20150107,JPM,JPMORGAN CHASE & CO,N,59.07,23843244,3738189,1,1,0.01163
20150108,JPM,JPMORGAN CHASE & CO,N,60.39,16971056,3738189,1,1,0.017888
20150109,JPM,JPMORGAN CHASE & CO,N,59.34,15396195,3738189,1,1,-0.008404
20150112,JPM,JPMORGAN CHASE & CO,N,58.83,15455234,3738189,1,1,-0.008094
20150113,JPM,JPMORGAN CHASE & CO,N,58.84,21644739,3738189,1,1,-0.002579
20150114,JPM,JPMORGAN CHASE & CO,N,56.81,49602310,3738189,1,1,-0.005813
20150115,JPM,JPMORGAN CHASE & CO,N,54.99,42458146,3738189,1,1,-0.009248
20150116,JPM,JPMORGAN CHASE & CO,N,55.93,29368910,3738189,1,1,0.013424
20150120,JPM,JPMORGAN CHASE & CO,N,55.71,23477689,3738189,1,1,0.00155
20150121,JPM,JPMORGAN CHASE & CO,N,55.89,21842362,3738189,1,1,0.004732
20150122,JPM,JPMORGAN CHASE & CO,N,57.59,31423538,3738189,1,1,0.01527
20150123,JPM,JPMORGAN CHASE & CO,N,56.68,15458254,3738189,1,1,-0.005492
20150126,JPM,JPMORGAN CHASE & CO,N,56.77,12577658,3738189,1,1,0.002568
20150127,JPM,JPMORGAN CHASE & CO,N,56.2,15220526,3738189,1,1,-0.013388
20150128,JPM,JPMORGAN CHASE & CO,N,54.75,24354354,3738189,1,1,-0.013496
20150129,JPM,JPMORGAN CHASE & CO,N,55.67,20393264,3738189,1,1,0.009535
20150130,JPM,JPMORGAN CHASE & CO,N,54.38,26943713,3738189,1,1,-0.012992
20150202,JPM,JPMORGAN CHASE & CO,N,55.47,20308885,3738189,1,1,0.012962
20150203,JPM,JPMORGAN CHASE & CO,N,56.72,18812501,3738189,1,1,0.014439
20150204,JPM,JPMORGAN CHASE & CO,N,56.38,14934076,3738189,1,1,-0.004156
20150205,JPM,JPMORGAN CHASE & CO,N,56.77,11293901,3738189,1,1,0.010291
20150206,JPM,JPMORGAN CHASE & CO,N,57.89,25214001,3738189,1,1,-0.003418
20150209,JPM,JPMORGAN CHASE & CO,N,57.82,14372365,3738189,1,1,-0.004247
20150210,JPM,JPMORGAN CHASE & CO,N,58.46,16367266,3738189,1,1,0.010676
20150211,JPM,JPMORGAN CHASE & CO,N,58.37,13061925,3738189,1,1,-0.000029
20150212,JPM,JPMORGAN CHASE & CO,N,59.57,23211327,3738189,1,1,0.009645
20150213,JPM,JPMORGAN CHASE & CO,N,59.67,16479114,3738189,1,1,0.004075
20150217,JPM,JPMORGAN CHASE & CO,N,60.1,15308763,3738189,1,1,0.001598
20150218,JPM,JPMORGAN CHASE & CO,N,59.37,14278117,3738189,1,1,-0.000314
20150219,JPM,JPMORGAN CHASE & CO,N,59.23,11256543,3738189,1,1,-0.001062
20150220,JPM,JPMORGAN CHASE & CO,N,59.8,15379042,3738189,1,1,0.006126
20150223,JPM,JPMORGAN CHASE & CO,N,59.35,16813999,3738189,1,1,-0.000303
20150224,JPM,JPMORGAN CHASE & CO,N,60.82,22937701,3738189,1,1,0.002759
20150225,JPM,JPMORGAN CHASE & CO,N,61.14,18307912,3738189,1,1,-0.000766
20150226,JPM,JPMORGAN CHASE & CO,N,61.58,15444802,3738189,1,1,-0.001476
20150227,JPM,JPMORGAN CHASE & CO,N,61.28,15225935,3728313,1,1,-0.002956
20150302,JPM,JPMORGAN CHASE & CO,N,61.77,13047328,3728313,1,1,0.006125
20150303,JPM,JPMORGAN CHASE & CO,N,61.97,13707655,3728313,1,1,-0.004539
20150304,JPM,JPMORGAN CHASE & CO,N,62.13,16626413,3728313,1,1,-0.004389
20150305,JPM,JPMORGAN CHASE & CO,N,62,10931262,3728313,1,1,0.001196
20150306,JPM,JPMORGAN CHASE & CO,N,60.89,22719177,3728313,1,1,-0.014174
20150309,JPM,JPMORGAN CHASE & CO,N,61.5,13001473,3728313,1,1,0.003944
20150310,JPM,JPMORGAN CHASE & CO,N,59.96,16357724,3728313,1,1,-0.016961
20150311,JPM,JPMORGAN CHASE & CO,N,60.24,13015567,3728313,1,1,-0.001918
20150312,JPM,JPMORGAN CHASE & CO,N,61.37,18159558,3728313,1,1,0.012601
20150313,JPM,JPMORGAN CHASE & CO,N,61,16506155,3728313,1,1,-0.006075
20150316,JPM,JPMORGAN CHASE & CO,N,61.85,15182859,3728313,1,1,0.013534
20150317,JPM,JPMORGAN CHASE & CO,N,61.61,11718327,3728313,1,1,-0.00332
20150318,JPM,JPMORGAN CHASE & CO,N,61.75,15697854,3728313,1,1,0.012158
20150319,JPM,JPMORGAN CHASE & CO,N,61.2,11523785,3728313,1,1,-0.004873
20150320,JPM,JPMORGAN CHASE & CO,N,61.75,18368347,3728313,1,1,0.009013
20150323,JPM,JPMORGAN CHASE & CO,N,61.14,15112872,3728313,1,1,-0.001746
20150324,JPM,JPMORGAN CHASE & CO,N,60.46,12128693,3728313,1,1,-0.006139
20150325,JPM,JPMORGAN CHASE & CO,N,59.61,14950859,3728313,1,1,-0.014559
20150326,JPM,JPMORGAN CHASE & CO,N,59.54,14039559,3728313,1,1,-0.002377
20150327,JPM,JPMORGAN CHASE & CO,N,59.55,11755819,3728313,1,1,0.002369
20150330,JPM,JPMORGAN CHASE & CO,N,60.96,20656523,3728313,1,1,0.012237
20150331,JPM,JPMORGAN CHASE & CO,N,60.58,17346667,3728313,1,1,-0.008796
20150401,JPM,JPMORGAN CHASE & CO,N,59.95,18100587,3728313,1,1,-0.003965
20150402,JPM,JPMORGAN CHASE & CO,N,60.52,12697771,3728313,1,1,0.00353
20150406,JPM,JPMORGAN CHASE & CO,N,60.47,12025243,3728313,1,1,0.006609
20150407,JPM,JPMORGAN CHASE & CO,N,60.85,11505503,3728313,1,1,-0.002062
20150408,JPM,JPMORGAN CHASE & CO,N,61.05,11733950,3728313,1,1,0.002683
20150409,JPM,JPMORGAN CHASE & CO,N,61.47,11728495,3728313,1,1,0.004457
20150410,JPM,JPMORGAN CHASE & CO,N,61.7,9869670,3728313,1,1,0.005203
20150413,JPM,JPMORGAN CHASE & CO,N,62.07,15468702,3728313,1,1,-0.004581
20150414,JPM,JPMORGAN CHASE & CO,N,63.04,33775406,3728313,1,1,0.00163
20150415,JPM,JPMORGAN CHASE & CO,N,64.21,28732225,3728313,1,1,0.005148
20150416,JPM,JPMORGAN CHASE & CO,N,63.81,16640454,3728313,1,1,-0.000778
20150417,JPM,JPMORGAN CHASE & CO,N,62.84,20221236,3728313,1,1,-0.011311
20150420,JPM,JPMORGAN CHASE & CO,N,63.24,12755309,3728313,1,1,0.009235
20150421,JPM,JPMORGAN CHASE & CO,N,62.31,14985119,3728313,1,1,-0.001481
20150422,JPM,JPMORGAN CHASE & CO,N,62.94,14484658,3728313,1,1,0.005088
20150423,JPM,JPMORGAN CHASE & CO,N,62.8,12851257,3728313,1,1,0.002358
20150424,JPM,JPMORGAN CHASE & CO,N,62.6,9597525,3728313,1,1,0.002253
20150427,JPM,JPMORGAN CHASE & CO,N,62.34,11146409,3728313,1,1,-0.004141
20150428,JPM,JPMORGAN CHASE & CO,N,62.76,12307828,3728313,1,1,0.002769
20150429,JPM,JPMORGAN CHASE & CO,N,63.6,17601215,3728313,1,1,-0.00374
20150430,JPM,JPMORGAN CHASE & CO,N,63.26,16840865,3713323,1,1,-0.010129
20150501,JPM,JPMORGAN CHASE & CO,N,63.61,11640805,3713323,1,1,0.010923
20150504,JPM,JPMORGAN CHASE & CO,N,64.72,14972462,3713323,1,1,0.002941
20150505,JPM,JPMORGAN CHASE & CO,N,64.4,17692369,3713323,1,1,-0.011837
20150506,JPM,JPMORGAN CHASE & CO,N,63.92,18087852,3713323,1,1,-0.004456
20150507,JPM,JPMORGAN CHASE & CO,N,64.5,15039936,3713323,1,1,0.003774
20150508,JPM,JPMORGAN CHASE & CO,N,65.49,16802611,3713323,1,1,0.013458
20150511,JPM,JPMORGAN CHASE & CO,N,65.45,13799675,3713323,1,1,-0.00509
20150512,JPM,JPMORGAN CHASE & CO,N,65.36,12762234,3713323,1,1,-0.00295
20150513,JPM,JPMORGAN CHASE & CO,N,65.52,11874274,3713323,1,1,-0.000305
20150514,JPM,JPMORGAN CHASE & CO,N,66.05,11855518,3713323,1,1,0.010779
20150515,JPM,JPMORGAN CHASE & CO,N,65.88,11152125,3713323,1,1,0.000768
20150518,JPM,JPMORGAN CHASE & CO,N,66.42,10510893,3713323,1,1,0.003048
20150519,JPM,JPMORGAN CHASE & CO,N,67.01,14282994,3713323,1,1,-0.000643
20150520,JPM,JPMORGAN CHASE & CO,N,66.48,12446012,3713323,1,1,-0.000931
20150521,JPM,JPMORGAN CHASE & CO,N,66.65,12934474,3713323,1,1,0.002338
20150522,JPM,JPMORGAN CHASE & CO,N,66.47,9296939,3713323,1,1,-0.002234
20150526,JPM,JPMORGAN CHASE & CO,N,65.73,15571327,3713323,1,1,-0.010282
20150527,JPM,JPMORGAN CHASE & CO,N,66.47,10963652,3713323,1,1,0.009163
20150528,JPM,JPMORGAN CHASE & CO,N,66.2,11797444,3713323,1,1,-0.001267
20150529,JPM,JPMORGAN CHASE & CO,N,65.78,14310723,3711087,1,1,-0.006318
20150601,JPM,JPMORGAN CHASE & CO,N,66.08,11899261,3711087,1,1,0.002059
20150602,JPM,JPMORGAN CHASE & CO,N,66.02,12784152,3711087,1,1,-0.001009
20150603,JPM,JPMORGAN CHASE & CO,N,66.7,12927263,3711087,1,1,0.002119
20150604,JPM,JPMORGAN CHASE & CO,N,66.33,13863283,3711087,1,1,-0.008623
20150605,JPM,JPMORGAN CHASE & CO,N,67.42,20801141,3711087,1,1,-0.001436
20150608,JPM,JPMORGAN CHASE & CO,N,66.89,14558660,3711087,1,1,-0.006474
20150609,JPM,JPMORGAN CHASE & CO,N,67.18,13263493,3711087,1,1,0.000418
20150610,JPM,JPMORGAN CHASE & CO,N,68.26,17478898,3711087,1,1,0.012042
20150611,JPM,JPMORGAN CHASE & CO,N,68.52,13739872,3711087,1,1,0.001739
20150612,JPM,JPMORGAN CHASE & CO,N,68.25,11804741,3711087,1,1,-0.006994
20150615,JPM,JPMORGAN CHASE & CO,N,67.99,14082323,3711087,1,1,-0.004622
20150616,JPM,JPMORGAN CHASE & CO,N,68.37,11692849,3711087,1,1,0.00569
20150617,JPM,JPMORGAN CHASE & CO,N,68.14,14521889,3711087,1,1,0.00198
20150618,JPM,JPMORGAN CHASE & CO,N,68.78,16759603,3711087,1,1,0.009903
20150619,JPM,JPMORGAN CHASE & CO,N,68.08,21606383,3711087,1,1,-0.005304
20150622,JPM,JPMORGAN CHASE & CO,N,68.96,14306669,3711087,1,1,0.006095
20150623,JPM,JPMORGAN CHASE & CO,N,69.75,15736884,3711087,1,1,0.000636
20150624,JPM,JPMORGAN CHASE & CO,N,69.02,16995033,3711087,1,1,-0.007353
20150625,JPM,JPMORGAN CHASE & CO,N,68.65,13314291,3711087,1,1,-0.002974
20150626,JPM,JPMORGAN CHASE & CO,N,68.95,14489159,3711087,1,1,-0.00039
20150629,JPM,JPMORGAN CHASE & CO,N,67.2,19934417,3711087,1,1,-0.020866
20150630,JPM,JPMORGAN CHASE & CO,N,67.76,20677358,3711087,1,1,0.002658
20150701,JPM,JPMORGAN CHASE & CO,N,68.07,13964423,3711087,1,1,0.006936
20150702,JPM,JPMORGAN CHASE & CO,N,67.52,12822941,3711087,1,1,-0.000308
20150706,JPM,JPMORGAN CHASE & CO,N,67.33,13527098,3711087,1,1,-0.003862
20150707,JPM,JPMORGAN CHASE & CO,N,66.8,22421483,3711087,1,1,0.006081
20150708,JPM,JPMORGAN CHASE & CO,N,65.43,17707242,3711087,1,1,-0.016653
20150709,JPM,JPMORGAN CHASE & CO,N,66.11,14984705,3711087,1,1,0.002262
20150710,JPM,JPMORGAN CHASE & CO,N,67.05,12356059,3711087,1,1,0.012338
20150713,JPM,JPMORGAN CHASE & CO,N,68.09,16175638,3711087,1,1,0.011066
20150714,JPM,JPMORGAN CHASE & CO,N,69.04,20185118,3711087,1,1,0.004453
20150715,JPM,JPMORGAN CHASE & CO,N,69.19,16891606,3711087,1,1,-0.000735
20150716,JPM,JPMORGAN CHASE & CO,N,69.56,18035652,3711087,1,1,0.008015
20150717,JPM,JPMORGAN CHASE & CO,N,69.21,14040686,3711087,1,1,0.001106
20150720,JPM,JPMORGAN CHASE & CO,N,69.26,11512894,3711087,1,1,0.000771
20150721,JPM,JPMORGAN CHASE & CO,N,69.1,11659915,3711087,1,1,-0.004262
20150722,JPM,JPMORGAN CHASE & CO,N,70.08,15493019,3711087,1,1,-0.002388
20150723,JPM,JPMORGAN CHASE & CO,N,69.64,14331837,3711087,1,1,-0.005676
20150724,JPM,JPMORGAN CHASE & CO,N,68.91,12413896,3711087,1,1,-0.010703
20150727,JPM,JPMORGAN CHASE & CO,N,68.01,16801563,3711087,1,1,-0.005775
20150728,JPM,JPMORGAN CHASE & CO,N,68.05,14932360,3711087,1,1,0.012386
20150729,JPM,JPMORGAN CHASE & CO,N,68.94,13059190,3711087,1,1,0.007319
20150730,JPM,JPMORGAN CHASE & CO,N,69.04,10197182,3711087,1,1,0.000028
20150731,JPM,JPMORGAN CHASE & CO,N,68.53,11911818,3711087,1,1,-0.002272
20150803,JPM,JPMORGAN CHASE & CO,N,68.53,9980587,3711087,1,1,-0.002757
20150804,JPM,JPMORGAN CHASE & CO,N,68.46,10963966,3711087,1,1,-0.00225
20150805,JPM,JPMORGAN CHASE & CO,N,68.73,11302860,3711087,1,1,0.003115
